Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2013";"Zeeland";"4,39014236069288";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2014";"Zeeland";"4,49607485548791";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2015";"Zeeland";"4,59562796628928";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2016";"Zeeland";"4,78847565955283";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2017";"Zeeland";"4,83568522185258";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2018";"Zeeland";"4,98785513184482";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2019";"Zeeland";"5,12711387881497";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2020";"Zeeland";"5,20500650267152";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2021";"Zeeland";"5,33551592571895";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2022";"Zeeland";"5,690255";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2023";"Zeeland";"6,414";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2024";"Zeeland";"7,179";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2010";"Zeeland";"4594,7338722";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2011";"Zeeland";"4554,4274064";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2012";"Zeeland";"4663,59204804703";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2013";"Zeeland";"4545,16593498885";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2014";"Zeeland";"4580,07759579627";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2015";"Zeeland";"4661,39142933851";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2016";"Zeeland";"4608,45985804935";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2017";"Zeeland";"4601,02004665908";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2018";"Zeeland";"4577,22396945948";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2019";"Zeeland";"4616,76938432299";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2020";"Zeeland";"4550,89944608867";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2021";"Zeeland";"4725,56812155863";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2022";"Zeeland";"4788,4500110672";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2023";"Zeeland";"4512,89336042957";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2024";"Zeeland";"4640,00123982174";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2010";"Zeeland";"11871,65400539";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2011";"Zeeland";"11318,4056810281";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2012";"Zeeland";"11624,924099186";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2013";"Zeeland";"11613,0160895684";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2014";"Zeeland";"10886,556873163";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2015";"Zeeland";"11024,4091946091";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2016";"Zeeland";"10871,7624360949";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2017";"Zeeland";"10567,2548818647";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2018";"Zeeland";"10671,1162688256";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2019";"Zeeland";"10477,7622925249";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2020";"Zeeland";"9885,50732621816";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2021";"Zeeland";"10484,8923523939";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2022";"Zeeland";"8865,17927866012";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2023";"Zeeland";"7837,99021450473";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik aardgas en elektriciteit Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2024";"Zeeland";"7884,83004130587";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1a Elektriciteit Woningen (incl. zonnestroom achter de meter, excl. laden auto's)";"Totaal elektriciteitsverbruik woningen incl. zonnestroom achter de meter excl. laden auto's";"TJ";"2024";"Zeeland";"1905,15744817166";"CBS - Statistiek energieverbruik woningen";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1b Elektriciteit Publieke dienstverlening";"Elektriciteitsverbruik Publieke dienstverlening";"TJ";"2024";"Zeeland";"702,4428";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1c Elektriciteit Commerciële dienstverlening";"Elektriciteitsverbruik Commerciële dienstverlening";"TJ";"2024";"Zeeland";"2117,6244";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1h Elektriciteit Gebouwde Omgeving";"Elektriciteitsverbruik Gebouwde omgeving";"TJ";"2024";"Zeeland";"4640,00123982174";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1d Aardgas Woningen";"Totaal aardgasverbruik woningen (weergecorrigeerd)";"TJ";"2024";"Zeeland";"5766,18462307398";"CBS - Statistiek energieverbruik woningen";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1e Aardgas Publieke dienstverlening";"Aardgasverbruik Publieke dienstverlening";"TJ";"2024";"Zeeland";"717,974668231888";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1f Aardgas Commerciële dienstverlening";"Aardgasverbruik Commerciële dienstverlening";"TJ";"2024";"Zeeland";"1400,67075";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1g Stadswarmte woningen";"Verbruik stadswarmte woningen (weergecorrigeerd)";"TJ";"2024";"Zeeland";"34,8183140148388";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"2.3.1i Aardgas Gebouwde omgeving";"Aardgasverbruik Gebouwde omgeving";"TJ";"2024";"Zeeland";"7884,83004130587";"Optelling en bijschatting door RVO o.b.v. CBS-gegevens";"";
"2.3 Energieverbruik gebouwde omgeving";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"Verbruik stadswarmte Commerciële en publieke dienstverlening";"TJ";"2024";"Zeeland";"7,179";"Duurzaamheidsrapportage warmtenetten RVO en historische bijschatting";"";
"2.3 Energieverbruik gebouwde omgeving";"Totaal bekend energieverbruik Gebouwde omgeving";"Totaal bekend energieverbruik Gebouwde omgeving";"TJ";"2024";"Zeeland";"12566,8285951424";"Berekening (sub)totalen energieverbruik";"";
